index,author,date,genre,lhs,match,rhs,gerund,verb_type,func,det,generation,gender,age
808958,CN3,1681,prose,"phens in Westminster , now called Henry the sevenths Chappel , who spent fourteen thousand pound in ",building," of it , and about the same time he built a Great Ship which cost just so much . Thus much for the T",NG,lex,in,bare,G3,M,49
922118,MI3,1709,prose,". All which must needs be before , and not after the Ultimate Judgment : Nor will there then be any ",building, of Houses or Planting of Vineyards in any part of the Earth ; which things the Apostle Peter says a,NG,lex,scomp,quant,G3,M,70
809120,CN3,1681,prose,d at Temple - Bar and there the bounds of London begin . Westminfter is so mightily enlarged by the ,building," of St. James's Fields and the adjaceat Places into stately large Streets , that it is thought to be",NG,lex,by,the,G3,M,49
300011,CN3,1678,prose," to sink , and was likely to fall , which Tiberius seeing , and having before-hand paid him for the ",building," of it ; commanded him to depart , and never to see him in the face again . He afterward having inve",NG,lex,for,the,G3,M,46
63204,MI3,1689,prose,"nd other places in England . The Country abounds with Pine - Trees , Excellent Cedars , and Oak for ",building," of Ships , and Ship - Masts in abundance ; by those that are proper Judges , the best in the World ",NG,lex,for,bare,G3,M,50
501773,MI3,1669,prose,"g of Messias , which belong to his second coming . I say it is true of Ezekiel 's Temple ) that the ",building," thereof shall be in very troublous times , though after the buiding is finished , there shall be th",NG,lex,subject,the,G3,M,30
211611,PW3,1677,prose,"raiſing Mony upon a ſudden exigency : That part of theſe rents be imply'd in Maritine affairs , the ",building," of Buſſes , Galleys and other Veſſels for the Fiſhing , likewiſe for greater Ships as ſhall be nece",NG,lex,in,the,G3,M,33
918785,MI3,1708,prose," , argues thus ; Such as are destructive to the state of the Church , are not fit Materials for the ",building," of the Church : But this is true of Hypocrites . They are dead Members in the Body , like dead Bran",NG,lex,for,the,G3,M,69
828639,CN3,1682,prose,"ed his Eyes with that pleasant sight , and in a Players Habit tuned his Harp and sung a song of the ",burning," of Troy ; and when he afterward heard how ill he was spoken of for this Act , he raised a Report , ",NG,lex,of,the,G3,M,50
449321,CN3,1683,prose,"anus went to seek new Colonies , they first entred Sicily , where at that time there was so great a ",burning," of the Mountain , that the new Planters leaving the Island for fear of Desolation , went to seek ne",NG,lex,scomp,a,G3,M,51
1036830,CN3,1683,prose,"ts ; with the Odour of which , they think the departed Soul is refreshed , and heartned against the ",burning," of the Body . They cast into the Fire , with the Body , Pictures of his Men , Women , and Horses , ",NG,lex,other_prep,the,G3,M,51
933365,CN3,1683,prose,"a or Idol . The Room is first made glorious with Lamps of Burnished Gold , and a preparation by the ",Burning," of Lignum vitae , Gums and perfumes , such as are most curious and costly ; By and by the Lamps ext",NG,lex,by,the,G3,M,51
828476,CN3,1682,prose,"n pieces , and consumed with Worms . Poncher , Archbishop of Tours , pursuing with all violence the ",burning," of the Protestants , was himself surprized with a Fire from Heaven ; which beginning at his heel , ",NG,lex,object,the,G3,M,50
933735,CN3,1683,prose,"and some others for small Trifles were hanged by the Command of Massanello , and he that pityed the ",burning," of those mens Houses or Goods was held no friend to the people , the houses were very stately , out",NG,lex,object,the,G3,M,51
933919,CN3,1683,prose,"licity of Businesses and want of sleep distempering his Brain , he gave forth many cruel Edicts for ",burning," of Palaces , chopping off heads , &c. whereupon some of his Captains complained to the Archbishop t",NG,lex,for,bare,G3,M,51
933493,CN3,1683,prose,be to be taught what belonged to his Office ; If you have ( said he ) a Wit to discharge me for the ,burning," of them , I know what I have to do ; Why , ( said the Chancellor ) did not I give you a Writ under ",NG,lex,for,the,G3,M,51
922160,MI3,1709,prose,"Life @ shall be turned to Righteousness , Dan. 12.2 , 3 . When God's appointed Time is come for the ",Burning," of the World , the Fire will doubtless begin in one Part of the Earth first , as it was when the Wo",NG,lex,for,the,G3,M,70
922161,MI3,1709,prose,the Beast has his Seat . Dr. Cressener ( a late judicious Writer ) inclines to think that after the ,burning," of the Body of the Beast , there will remain a considerable Part of the Earth entire and inhabited ",NG,lex,temp,the,G3,M,70
922162,MI3,1709,prose,"he Fourth Beast , are described to be ; but that Greece and Asia shall continue inhabited after the ",Burning, of the Western Part of the Roman Empire . He also supposeth that when that Part of the Earth shall ,NG,lex,temp,the,G3,M,70
449316,CN3,1683,prose,"the very bottom and sides of the Mountain , with an horrendous roaring and bellowing not unlike the ",bursting," forth of Thunders , so that the very imagination and thoughts of the Fire and Ruins so nigh at hand",NG,lex,other_prep,the,G3,M,51
1038218,CN3,1683,prose," Seran ; the chief Town of it also hath the same name , and is the Rendezvouz for the gathering and ",buying," of Cloves : the English lived in the Town , under the Protection of the Castle , held and well mann",NG,lex,for,the,G3,M,51
652952,PW3,1668,prose,"en to be ſaved by but the Name of Jeſus Chriſt . O the confuſed babble of the World , the by - rote ",ca__ing," of this Guide ! how does he wander in the by - paths of vain tradition and invention ! Romancing , ",NG,lex,other,the,G3,M,24
300005,CN3,1678,prose,"tchey substance , which is found frequently on the Seas , into which it falleth ; excellent for the ",calking," of Ships : Secondly a navigable River , ( but the name not told us ) the Waters whereof are so hot ",NG,lex,for,the,G3,M,46
921911,MI3,1709,prose,"am unwilling to recede from that charitable Opinion of most Christians , that there shall once be a ",Calling," of them home , yet see I not how the Supposal of the universal Call of the whole Nation , as of one",NG,lex,scomp,a,G3,M,70
501798,MI3,1669,prose,n hideous blasphemies are spoken against the God of heaven . Thus must it be immediately before the ,calling," of the Iews , Rev. 16 .11 , 12 . And is it not so at this day ? How do the wicked blaspheme God ? D",NG,lex,temp,the,G3,M,30
501821,MI3,1669,prose,"ar his wondrous works do declare , Psal. 75 .1 . 6 . The light of those truths which do concern the ",calling," of the Iews , is wonderfully broken forth of late time . Not long since it seemed very paradoxical ",NG,lex,object,the,G3,M,30
501850,MI3,1669,prose,"o do this difficult ( and to nature and reason impossible ) work , is proved in verse 24 . from the ",calling," of the Gentiles , if ( saith the Apostle ) God hath called the Gentiles , and so contrary to nature",NG,lex,other_prep,the,G3,M,30
921870,MI3,1709,prose," glorious . Have not Marvels ( if not Miracles ) been done in our Days ? It is confessed , that the ",Calling," of the Iews , whenever it shall come to pass , will be an astonishing Work of God , it will be , wh",NG,lex,subject,the,G3,M,70
792725,PW3,1687,prose,"oſperity rarely performs . Of this the Promiſes made to induce the late Kings Reſtoration , and the ",cancelling," of the former Declaration , and what followed upon both are a plain proof . And tho the laſt Weſtmi",NG,lex,object,the,G3,M,43
299821,CN3,1678,prose," - men only , who stick them in the Sands over night , and keeping them secret ; obtain thereby the ",carrying, of many thousands to behold the sight : But 'tis reported by a sober and credible Person ; who was ,NG,lex,by,the,G3,M,46
197906,PW3,1675,prose," the Deſtruction of many Thouſand Families within this Realm , who are greatly Inſtrumental for the ",carrying," on of the moſt Subſtantial Commerce therein , Men of Virtue , good Contrivance , great Induſtry , w",NG,lex,for,the,G3,M,31
292556,PW3,1674,prose,"esus became his Rule . There is a great Difference in asserting , that the Spirit is the Rule , and ",casting," away & vilifying of Scripture : And indeed it is but an old Fetch of the Devil's , to pretend Honou",NG,lex,in,bare,G3,M,30
449818,CN3,1683,prose," Mother of Pearl , &c. The Supping Rooms were roofed with Ivory planks that were moveable , for the ",casting, down of Flowers ; and had Pipes in them for the sprinkling of Ointments ; The Roof of the Principal,NG,lex,for,the,G3,M,51
643926,PW3,1682,prose,"advantagious to Engliſh , not only in Hunting and taking the Deer , and other wilde Creatures ; and ",catching," of Fiſh and Fowl fit for food in their Seaſons , but , in the killing and deſtroying of Bears , Woo",NG,lex,in,bare,G3,M,38
828733,CN3,1682,prose," an hour in secret , as if it were to meditate upon some secret Affairs , but he spent that time in ",catching," of flies , and pricking out their Eyes with a Bodkin , so that one asking his Chamberlain whether a",NG,lex,in,bare,G3,M,50
80676,PW3,1673,prose,"e Spirit of Prophecy ? And for what Reaſon ſhould ſo many learned Academies , ſince the pretended * ",Ceaſing," of it , be overrun with ſuch Foul Idolatries , Groſs Superſtitions and flagitious Living , as 1200 ",NG,lex,temp,bare,G3,M,29
501722,MI3,1669,prose,"time no longer : How , time no longer ? is the meaning of the words , that there should be an utter ",ceasing," of time ? no , but that there should be time no longer to the four Monarchys , especially , to the ",NG,lex,scomp,a,G3,M,30
250346,MI3,1700,prose,ld be impossible to cut off Scandalous Members by Excommunication . Nor Baptism : For then upon the ,ceasing," of Membership in a Particular Church , a man must be rebap_ised . 6 There are Scriptures in the New",NG,lex,temp,the,G3,M,61
176259,PW3,1670,prose,"manded , it ſhall be paid , or we will ſerve it out ) As he wholly denied his Wife the curioſity of ",changing, of but one piece of forreign Gold ; for its equal weight of our own . And as in thoſe times there w,NG,lex,of,bare,G3,M,26
791869,PW3,1699,prose,"isfaction with us about our Principles , relating either to Faith or Worſhip ( the uſual reaſon for ",changing," of Communions ) on the contrary , he ſeem'd to Cool towards us , becauſe we did not , in his opinio",NG,lex,for,bare,G3,M,55
214633,PW3,1674,prose,"e Body , how to act and walk aright . Were not this true , here would be a falling into a miserable ",Charging, of God with Neglect to his Creatures ; For since it is to be supposed that God made nothing but wit,NG,lex,other_prep,a,G3,M,30
489703,PW3,1672,letters,"n . That which concerns me , is called , First , Error and Contradiction ; and Secondly , Fooliſhly ",charging," of God . My Error and Contradiction is this , That in one place , I make all men to have a meaſure ",NG,lex,other,bare,G3,M,28
1010804,PW3,1668,prose,not imputed where there is no Law . From whence it is apparent that there could be no imputation or ,charging," of guilt upon any but ſuch as really were guilty . Next , it is uſed about Remiſſion : Bleſſed is t",NG,lex,scomp,no,G3,M,24
1010811,PW3,1668,prose,"l diſcharge for actual treſpaſſes , argues an imputation by the reaſon of contraries , to be a real ",charging," of actual guilt . Laſtly , it's uſed in relation to Righteouſneſs ; Was not Abraham juſtified by wo",NG,lex,scomp,a,G3,M,24
852460,PW3,1672,prose,"becauſe they did ſin againſt the Holy Ghoſt in themſelves , and that it was the greateſt Ground for ",Charging," of Rebellion againſt them , we may well conclude that they had the Spirit , that is , to Conviction",NG,lex,for,bare,G3,M,28
489730,PW3,1672,letters,h Impiety . But becauſe thou ſeemſt to charge the Scripture with having lead thee into this Fooliſh ,Charging," of God , I ſhall obſerve thy Quotation of 17 , 18 , 19 , 20 , 21 , 22 . of the 9th Chapter to the R",NG,lex,other_prep,dem,G3,M,28
489710,PW3,1672,letters,"doſt charge me with , though thou art ſomething more Modeſt in thy Letter , by calling it a Fooliſh ",charging," of God . In ſhort , I Anſwer to this firſt Cavil . In Page 21 . It is a Conſequent drawn from the p",NG,lex,scomp,a,G3,M,28
1019240,CN3,1688,prose," the Window of a low Tower , and then suddenly changing himself into the form of a long staff ; His ",chiding," of a Woman for suffering her servant to wash dishes on a Thursday , at what time he laid his hand u",NG,lex,other,poss,G3,M,56
652846,PW3,1668,prose,"ts and Accademiſts : He tells us , firſt , what Election is in general , and then divides the right-",chuſing," of Religion into three Acts , the Intellect precedingly diſcerning , the nature of the thing that b",NG,lex,object,the,G3,M,24
